id,repeatProbability
4622003411,0.386
4622003963,0.052
4622005828,0.066
4622006535,0.232
4622010591,0.016
4622011069,0.094
4622011194,0.08
4622017266,0.05
4622019913,0.074
4622031095,0.124
4622031879,0.118
4622036612,0.044
4622041610,0.142
4622043441,0.066
4622045458,0.224
4622055987,0.32
4622057871,0.39
4622061283,0.086
4622064709,0.48
4622068939,0.164
4622070482,0.092
4622073753,0.002
4622074484,0.124
4622078382,0.138
4622083892,0.122
4622085837,0.026
4622090301,0.348
4622090376,0.066
4622099545,0.054
4622099620,0.032
4622101001,0.23
4622101035,0.176
4622103285,0.094
4622103645,0.152
4622111215,0.112
4622114620,0.03
4622118811,0.08
4622121362,0.012
4622122058,0.452
4622122261,0.266
4622124222,0.288
4622125664,0.022
4622127307,0.106
4622127317,0.09
4622127895,0.156
4622131761,0.074
4622133239,0.146
4622147532,0.106
4622148542,0.036
4622150292,0.056
4622151846,0.23
4622153699,0.086
4622155615,0.094
4622164692,0.204
4622166507,0.062
4622168157,0.25
4622169252,0.214
4622174110,0.134
4622174749,0.212
4622176772,0.412
4622178511,0.086
4622180921,0.186
4622192418,0.08
4622194894,0.004
4622197574,0.03
4622201949,0.174
4622203108,0.092
4622212044,0.132
4622212112,0.112
4622215771,0.514
4622216301,0.216
4622216874,0.068
4622226344,0.626
4622228728,0.148
4622229011,0.108
4622232080,0.362
4622235926,0.166
4622255165,0.154
4622256235,0.088
4622257994,0.098
4622269237,0.094
4622273637,0.624
4622274284,0.498
4622274770,0.06
4622278726,0.116
4622279313,0.048
4622282255,0.338
4622284745,0.076
4622291641,0.148
4622292875,0.088
4622293221,0.096
4622293640,0.128
4622300516,0.1
4622303688,0.032
4622311289,0.11
4622311570,0.224
4622319233,0.07
4622320523,0.164
4622330277,0.124
4622333315,0.052
4622334433,0.122
4622336667,0.014
4622344238,0.416
4622344375,0.076
4622345099,0.084
4622348429,0.15
4622351838,0.124
4622358192,0.248
4622360643,0.018
4622363150,0.386
4622365057,0.36
4622366489,0.242
4622366990,0.076
4622370724,0.142
4622370781,0.044
4622373545,0.154
4622373865,0.066
4622374615,0.108
4622378660,0.092
4622378907,0.046
4622381397,0.08
4622381742,0.04
4622383924,0.04
4622387440,0.06
4622396995,0.14
4622403738,0.16
4622404181,0.1
4622406355,0.142
4622407057,0.018
4622410714,0.09
4622415462,0.06
4622420508,0.122
4622422283,0.09
4622425719,0.018
4622426254,0.122
4622428093,0.116
4622434633,0.09
4622444316,0.02
4622444336,0.072
4622452880,0.14
4622458974,0.436
4622464966,0.12
4622469938,0.554
4622470018,0.098
4622476001,0.144
4622480761,0.08
4622481643,0.132
4622487103,0.044
4622488726,0.106
4622490782,0.062
4622495135,0.014
4622500343,0.196
4622501774,0.212
4622502757,0.284
4622503224,0.078
4622507699,0.034
4622508785,0.058
4622509881,0.24
4622519414,0.024
4622528432,0.124
4622529624,0.134
4622533305,0.03
4622533385,0.03
4622538379,0.242
4622555408,0.188
4622557014,0.27
4622565268,0.032
4622567767,0.128
4622573351,0.148
4622579021,0.528
4622580460,0.106
4622583390,0.132
4622583661,0.204
4622584281,0.14
4622590961,0.052
4622593645,0.124
4622603540,0.2
4622607302,0.078
4622612207,0.254
4622612488,0.148
4622613668,0.082
4622613831,0.138
4622615591,0.142
4622615775,0.17
4622620735,0.17
4622622511,0.052
4622623960,0.08
4622625163,0.094
4622628390,0.21
4622628773,0.102
4622631885,0.17
4622638556,0.126
4622641208,0.044
4622641793,0.072
4622643945,0.152
4622644294,0.11
4622652539,0.064
4622662826,0.22
4622663581,0.186
4622664751,0.014
4622665142,0.102
4622666143,0.072
4622668043,0.294
4622672482,0.156
4622678633,0.056
4622682337,0.056
4622684595,0.786
4622687140,0.086
4622688931,0.122
4622689344,0.268
4622691803,0.202
4622695602,0.02
4622701452,0.544
4622704747,0.096
4622706874,0.296
4622707278,0.138
4622708896,0.036
4622711543,0.008
4622713368,0.086
4622717235,0.068
4622717656,0.178
4622720380,0.126
4622722103,0.274
4622729032,0.022
4622730833,0.074
4622730880,0.188
4622734228,0.046
4622737709,0.084
4622738634,0.216
4622739992,0.176
4622740857,0.164
4622741399,0.172
4622742902,0.072
4622745156,0.026
4622747034,0.036
4622751939,0.09
4622755448,0.136
4622759532,0.062
4622763960,0.034
4622771934,0.018
4622777337,0.302
4622778726,0.248
4622784541,0.232
4622791793,0.158
4622792602,0.4
4622796387,0.17
4622798717,0.132
4622800383,0.136
4622800669,0.13
4622803434,0.39
4622807029,0.092
4622811233,0.048
4622818130,0.116
4622820479,0.456
4622825885,0.06
4622834458,0.016
4622835854,0.068
4622838898,0.164
4622840183,0.11
4622845701,0.112
4622845981,0.132
4622846657,0.352
4622855792,0.06
4622861561,0.204
4622873665,0.002
4622874318,0.194
4622875306,0.224
4622876891,0.22
4622887546,0.172
4622888833,0.15
4622891408,0.014
4622894791,0.128
4622901927,0.458
4622904662,0.012
4622905515,0.142
4622906726,0.122
4622909399,0.542
4622914200,0.02
4622914685,0.346
4622915426,0.25
4622921542,0.14
4622923573,0.14
4622926896,0.086
4622936047,0.124
4622936832,0.07
4622938234,0.05
4622941271,0.496
4622947501,0.182
4622951646,0.102
4622952078,0.308
4622952655,0.26
4622958392,0.062
4622959772,0.112
4622960734,0.018
4622961632,0.04
4622962825,0.172
4622967453,0.178
4622969976,0.118
4622970468,0.152
4622976991,0.122
4622984069,0.092
4622985768,0.468
4622986841,0.138
4622987816,0.748
4622988289,0.112
4622989481,0.422
4622991708,0.01
4622994502,0.162
4622995814,0.062
4622997963,0.07
4623004855,0.408
4623008477,0.134
4623010131,0.04
4623011425,0.236
4623013643,0.172
4623016208,0.184
4623017826,0.134
4623030309,0.084
4623030406,0.442
4623033554,0.154
4623038230,0.066
4623042986,0.364
4623045183,0.102
4623047076,0.052
4623055511,0.168
4623061485,0.024
4623062858,0.138
4623070390,0.064
4623071034,0.028
4623071100,0.012
4623071903,0.094
4623075044,0.34
4623075500,0.074
4623076253,0.434
4623079613,0.02
4623085263,0.09
4623089634,0.424
4623090661,0.076
4623094991,0.046
4623095231,0.112
4623097806,0.322
4623098907,0.242
4623099629,0.036
4623102980,0.164
4623109373,0.112
4623115262,0.26
4623118204,0.076
4623118334,0.062
4623120693,0.102
4623126459,0.148
4623126692,0.01
4623129218,0.086
4623130598,0.138
4623131314,0.2
4623132613,0.16
4623135027,0.05
4623139174,0.12
4623145462,0.018
4623151719,0.042
4623153069,0.472
4623159857,0.076
4623164395,0.156
4623168412,0.14
4623170722,0.072
4623174963,0.002
4623183571,0.08
4623183869,0.006
4623185418,0.136
4623187168,0.018
4623188198,0.1
4623188943,0.06
4623189058,0.45
4623189491,0.198
4623189556,0.03
4623191380,0.04
4623191409,0.096
4623197054,0.008
4623197204,0.302
4623197884,0.018
4623199417,0.198
4623199478,0.132
4623199922,0.156
4623200629,0.146
4623202728,0.046
4623203034,0.414
4623203139,0.22
4623206951,0.196
4623207215,0.234
4623212131,0.282
4623220779,0.038
4623223352,0.2
4623224921,0.102
4623233186,0.068
4623237825,0.138
4623238173,0.088
4623238421,0.372
4623241736,0.032
4623258303,0.078
4623261230,0.142
4623262938,0.014
4623269601,0.05
4623272903,0.176
4623276418,0.158
4623277949,0.002
4623278021,0.016
4623279172,0.396
4623292912,0.106
4623297461,0.288
4623298391,0.414
4623302520,0.094
4623304340,0.064
4623308005,0.2
4623310658,0.1
4623315336,0.124
4623316500,0.24
4623321401,0.378
4623325149,0.072
4623326352,0.426
4623339302,0.416
4623343069,0.034
4623354952,0.118
4623356211,0.038
4623357243,0.722
4623358377,0.152
4623358569,0.074
4623360711,0.112
4623363542,0.224
4623378297,0.008
4623378989,0.414
4623393132,0.018
4623394499,0.184
4623398540,0.038
4623400921,0.206
4623405409,0.422
4623405703,0.018
4623408470,0.004
4623408764,0.19
4623413236,0.116
4623414794,0.246
4623415885,0.118
4623425680,0.032
4623428613,0.296
4623429639,0.136
4623433694,0.212
4623438219,0.366
4623439168,0.488
4623447542,0.054
4623450839,0.338
4623455193,0.098
4623458039,0.092
4623461573,0.164
4623467825,0.206
4623467865,0.098
4623469340,0.024
4623472381,0.302
4623478489,0.112
4623483531,0.074
4623483727,0.022
4623486047,0.172
4623486571,0.124
4623488623,0.454
4623488817,0.056
4623490194,0.05
4623491232,0.146
4623502749,0.118
4623503373,0.424
4623510609,0.1
4623511219,0.068
4623512783,0.046
4623513633,0.052
4623515587,0.022
4623516848,0.044
4623518936,0.112
4623533167,0.074
4623535007,0.076
4623541379,0.582
4623541507,0.162
4623542354,0.124
4623551855,0.058
4623555882,0.498
4623557372,0.122
4623573063,0.004
4623573822,0.036
4623576297,0.388
4623578698,0.086
4623580769,0.02
4623588056,0.07
4623590819,0.24
4623593770,0.044
4623594130,0.014
4623594327,0.098
4623594788,0.534
4623594963,0.098
4623596496,0.116
4623596918,0.17
4623597113,0.028
4623601511,0.174
4623602075,0.108
4623605380,0.012
4623610542,0.298
4623612010,0.062
4623612759,0.182
4623614668,0.142
4623616508,0.082
4623620232,0.092
4623623294,0.068
4623626804,0.204
4623627346,0.054
4623637957,0.146
4623638831,0.016
4623641650,0.144
4623644350,0.092
4623646874,0.118
4623659004,0.124
4623661061,0.13
4623668953,0.346
4623669639,0.198
4623670978,0.214
4623673393,0.464
4623673662,0.058
4623675879,0.178
4623676689,0.056
4623683116,0.13
4623685235,0.238
4623686157,0.278
4623686938,0.39
4623687517,0.11
4623690579,0.36
4623693762,0.156
4623701205,0.376
4623704036,0.082
4623709306,0.004
4623712940,0.408
4623714740,0.22
4623715494,0.102
4623716106,0.124
4623716995,0.324
4623727577,0.096
4623732124,0.08
4623736775,0.026
4623737957,0.368
4623738555,0.144
4623738919,0.106
4623740564,0.016
4623743788,0.134
4623749862,0.078
4623753221,0.278
4623755275,0.136
4623760370,0.04
4623764204,0.07
4623768408,0.098
4623771334,0.19
4623778915,0.082
4623785794,0.096
4623787171,0.08
4623793858,0.158
4623806917,0.14
4623807938,0.058
4623809331,0
4623814867,0.036
4623821446,0.34
4623824162,0.096
4623831768,0.266
4623833989,0.526
4623835922,0.37
4623837134,0.296
4623837979,0.058
4623840027,0.142
4623843214,0.062
4623844037,0.438
4623847442,0.186
4623848390,0.08
4623871799,0.052
4623877659,0.13
4623882042,0.334
4623883819,0.026
4623884442,0.206
4623884587,0.07
4623888777,0.1
4623894405,0.152
4623898092,0.472
4623900242,0.082
4623901071,0.042
4623906044,0.004
4623906976,0.164
4623911941,0.026
4623913431,0.092
4623918315,0.156
4623925782,0.096
4623927596,0.088
4623927928,0.078
4623930064,0.07
4623934233,0.106
4623934961,0.034
4623937463,0.064
4623937969,0.028
4623943256,0.188
4623948427,0.08
4623949046,0.05
4623956290,0.366
4623958224,0.272
4623962167,0.476
4623962273,0.1
4623963112,0.078
4623965756,0.088
4623968416,0.126
4623974227,0.472
4623979990,0.1
4623981260,0.14
4623985030,0.224
4623988359,0.158
4623996564,0.016
4623997727,0.112
4623998603,0.084
4624002473,0.014
4624009555,0.124
4624012768,0.272
4624015176,0.208
4624017993,0.064
4624019461,0.18
4624020737,0.106
4624021245,0.066
4624021924,0.102
4624022341,0.072
4624024762,0.1
4624024893,0.158
4624026058,0.13
4624027602,0.014
4624028608,0.064
4624035006,0.664
4624035160,0.292
4624035251,0.144
4624035266,0.15
4624035644,0.026
4624040451,0.048
4624042338,0.048
4624053284,0.234
4624058347,0.09
4624059567,0.03
4624061111,0.084
4624062489,0.12
4624063335,0.132
4624065074,0.038
4624065834,0.134
4624068135,0.004
4624069171,0.112
4624069794,0.108
4624074610,0.12
4624076563,0.018
4624078024,0.076
4624081344,0.022
4624083102,0.09
4624083649,0.054
4624086122,0.156
4624086384,0.16
4624089856,0.168
4624097526,0.348
4624099417,0.11
4624109001,0.044
4624110002,0.152
4624111096,0.158
4624112006,0.106
4624113887,0.092
4624115945,0.018
4624120355,0.11
4624130921,0.098
4624135686,0.204
4624136979,0.29
4624137428,0.066
4624152908,0.562
4624162470,0.01
4624162957,0.036
4624167427,0.06
4624168167,0.162
4624168576,0.282
4624171934,0.172
4624172376,0.066
4624176265,0.088
4624181302,0.084
4624183995,0.112
4624184233,0.082
4624184555,0.046
4624189762,0.208
4624194561,0.196
4624195764,0.174
4624197112,0.146
4624202769,0.132
4624210089,0.1
4624212848,0.074
4624213088,0.068
4624226037,0.37
4624231487,0.11
4624233452,0.116
4624236065,0.062
4624252442,0.078
4624253831,0.1
4624255126,0.038
4624265624,0.186
4624269414,0.138
4624271277,0.1
4624276939,0.056
4624278345,0.078
4624280393,0.308
4624281014,0.09
4624281907,0.016
4624283788,0.092
4624284163,0.076
4624285330,0.052
4624286565,0.014
4624287196,0.048
4624289171,0.144
4624289842,0.106
4624291145,0.012
4624292481,0.102
4624294376,0.39
4624298150,0.076
4624299291,0.188
4624303600,0.138
4624303864,0.484
4624308700,0.108
4624311729,0.166
4624314233,0.136
4624315402,0.488
4624316536,0.186
4624317619,0.124
4624334574,0.116
4624335708,0.122
4624342161,0.094
4624345335,0.476
4624348797,0.204
4624374830,0.096
4624385919,0.148
4624386012,0.252
4624390129,0.002
4624392663,0.04
4624393510,0.536
4624397729,0.118
4624401978,0.542
4624402305,0.01
4624404001,0.174
4624408468,0.118
4624416765,0.216
4624417505,0.04
4624421441,0.206
4624426541,0.104
4624431830,0.156
4624436803,0.06
4624436918,0.156
4624437289,0.032
4624437854,0.194
4624438507,0.276
4624439557,0.094
4624440580,0.21
4624440665,0.048
4624445518,0.054
4624447347,0.062
4624448280,0.06
4624455310,0.062
4624456349,0.14
4624456421,0.426
4624456619,0.03
4624465792,0.164
4624468419,0.11
4624471380,0.13
4624472207,0.068
4624493393,0.082
4624495235,0.158
4624501083,0.084
4624502107,0.196
4624505145,0.006
4624507892,0.026
4624509476,0.012
4624516778,0.126
4624516975,0.306
4624518566,0.14
4624522596,0.04
4624526949,0.06
4624527394,0.108
4624529835,0.174
4624529854,0.14
4624533523,0.166
4624540016,0.394
4624546624,0.16
4624550715,0.046
4624551869,0.088
4624561899,0.404
4624562072,0.186
4624567199,0.138
4624568683,0.03
4624571385,0.308
4624580582,0.352
4624582357,0.016
4624584519,0.118
4624585984,0.116
4624586444,0.064
4624586923,0.07
4624588621,0.044
4624590441,0.094
4624596985,0.244
4624605632,0.056
4624609055,0.064
4624612972,0.076
4624614704,0.212
4624621431,0.054
4624625263,0.056
4624627958,0.136
4624629850,0.136
4624631560,0.17
4624634141,0.072
4624636190,0.356
4624651903,0.01
4624653451,0.11
4624666987,0.132
4624668342,0.104
4624671439,0.198
4624673836,0.148
4624677701,0.088
4624682404,0.116
4624684293,0.03
4624684514,0.146
4624685913,0.172
4624702482,0.064
4624709173,0.17
4624711350,0.196
4624714381,0.076
4624716899,0.02
4624718459,0.108
4624728476,0.042
4624733514,0.142
4624735346,0.074
4624736265,0.278
4624745594,0.118
4624746872,0.152
4624749304,0.026
4624751535,0.138
4624761194,0.134
4624763549,0.026
4624767475,0.054
4624770674,0.022
4624773822,0.04
4624774101,0.096
4624779735,0.172
4624785586,0.186
4624786137,0.07
4624792425,0.108
4624793752,0.148
4624797128,0.016
4624798517,0.336
4624799553,0.056
4624800131,0.134
4624802273,0.04
4624803987,0.062
4624807521,0.022
4624807522,0.066
4624808417,0.558
4624809091,0.104
4624813692,0.24
4624816181,0.22
4624818504,0.068
4624824152,0.072
4624828113,0.034
4624829199,0.474
4624830358,0.016
4624833773,0.044
4624836884,0.314
4624840359,0.148
4624843854,0.126
4624845275,0.01
4624846335,0.126
4624846477,0.368
4624847803,0.188
4624850567,0.118
4624854630,0.082
4624863403,0.02
4624865100,0.082
4624873243,0.228
4624876281,0.122
4624890460,0.05
4624892661,0.26
4624893583,0.434
4624901782,0.048
4624906530,0.11
4624907338,0.192
4624910912,0.466
4624923632,0.18
4624925669,0.056
4624930136,0.03
4624930478,0.078
4624930628,0.078
4624932975,0.038
4624936417,0.106
4624936480,0.098
4624937740,0.53
4624938009,0.046
4624938497,0.082
4624939046,0.14
4624939547,0.112
4624948317,0.182
4624958514,0.1
4624967784,0.094
4624971030,0.216
4624972796,0.156
4624973770,0.222
4624974125,0.032
4624975766,0.006
4624977058,0.118
4624983192,0.066
4624983600,0.186
4624987174,0.31
4624987280,0.148
4624992685,0.07
4625004015,0.228
4625019884,0.148
4625022802,0.432
4625024683,0.53
4625025364,0.02
4625026982,0.104
4625027052,0.04
4625039826,0.198
4625043225,0.158
4625045281,0.012
4625049599,0.108
4625053109,0.174
4625053222,0.12
4625057199,0.204
4625059706,0.432
4625060560,0.266
4625072319,0.046
4625073538,0.178
4625075166,0.016
4625084910,0.422
4625094615,0.166
4625098413,0.126
4625098428,0.338
4625105427,0.076
4625106896,0.14
4625107775,0.08
4625116962,0.118
4625117894,0.138
4625120625,0.188
4625122211,0.116
4625123975,0.088
4625125238,0.002
4625126440,0.114
4625126767,0.03
4625127286,0.064
4625127971,0.294
4625133053,0.098
4625134760,0.052
4625134989,0.08
4625135928,0.09
4625137168,0.014
4625138043,0.05
4625147826,0.066
4625151219,0.076
4625151486,0.024
4625153169,0.18
4625158832,0.202
4625159349,0.23
4625161768,0.172
4625163955,0.262
4625166373,0.104
4625171343,0.212
4625175402,0.078
4625181426,0.162
4625181849,0.058
4625183382,0.152
4625183448,0.096
4625185825,0.148
4625187291,0.298
4625187797,0.028
4625190044,0.154
4625192752,0.106
4625192901,0.17
4625194588,0.17
4625203518,0.096
4625204011,0.164
4625208119,0.53
4625211087,0.1
4625212141,0.082
4625224833,0.036
4625231134,0.136
4625232106,0.156
4625232536,0.17
4625237434,0.16
4625237893,0.134
4625241288,0.016
4625249608,0.044
4625253040,0.086
4625255750,0.366
4625257453,0.186
4625264030,0.444
4625271922,0
4625275001,0.186
4625278152,0.022
4625278783,0.206
4625287144,0.172
4625288135,0.09
4625289886,0.354
4625290734,0.158
4625292066,0.316
4625294908,0.08
4625294917,0.102
4625296063,0.096
4625300166,0.006
4625304688,0.156
4625305280,0
4625307296,0.152
4625313005,0.298
4625316488,0.288
4625316756,0.122
4625317471,0.196
4625321957,0.032
4625322547,0.058
4625329293,0.048
4625335228,0.19
4625335735,0.124
4625336406,0.04
4625338484,0.152
4625340456,0.09
4625341936,0.066
4625344585,0.242
4625344707,0.102
4625347848,0.114
4625350813,0.156
4625351177,0.516
4625354975,0.044
4625356700,0.092
4625360727,0.09
4625365843,0.048
4625366215,0.09
4625383204,0.08
4625383975,0.132
4625384076,0.358
4625384638,0.05
4625385721,0.052
4625386856,0.074
4625390482,0.07
4625395520,0.164
4625396261,0.072
4625396655,0.086
4625397849,0.154
4625398508,0.004
4625399501,0.006
4625399914,0.14
4625404424,0.232
4625408122,0.056
4625408491,0.048
4625409659,0.092
4625410005,0.078
4625410321,0.108
4625416840,0.104
4625430597,0.058
4625434085,0.08
4625437405,0.09
4625437984,0.036
4625441399,0.042
4625441878,0.004
4625443610,0.202
4625445244,0.104
4625445322,0.094
4625447849,0.034
4625450377,0.126
4625451858,0.066
4625454629,0.144
4625459889,0.02
4625465173,0.158
4625466027,0.496
4625474207,0.15
4625480025,0.026
4625481937,0.132
4625483405,0.142
4625483829,0.042
4625488304,0.014
4625492586,0.086
4625494902,0.14
4625499839,0.208
4625500013,0.074
4625502472,0.412
4625510359,0.18
4625511621,0.65
4625512013,0.084
4625513325,0.058
4625513572,0.136
4625517000,0.188
4625518006,0.138
4625518759,0.356
4625519210,0.512
4625519363,0.176
4625520266,0.164
4625529241,0.146
4625531834,0.092
4625536265,0.09
4625542599,0.184
4625547249,0.032
4625549791,0.034
4625553038,0.034
4625562035,0.1
4625562318,0.052
4625564982,0.4
4625569515,0.142
4625576031,0.186
4625578115,0.2
4625578960,0.008
4625582405,0.066
4625586366,0.046
4625591588,0.1
4625592269,0.236
4625593228,0.252
4625601328,0.318
4625608561,0.178
4625609245,0.054
4625611712,0.232
4625612746,0.198
4625613371,0.242
4625621794,0.12
4625621937,0.35
4625623414,0.162
4625624725,0.118
4625627084,0.096
4625629476,0.44
4625629767,0.152
4625632099,0.166
4625637883,0.19
4625639663,0.088
4625641325,0.076
4625641406,0.106
4625645517,0.104
4625648886,0.106
4625651670,0.052
